ID,Title,Author(s),Source,Journal,Language(s),Publication year
S0103-40142025000301606-scl,Propostas para o Novo Saeb: o debate atual,"Tavares, Priscilla, Morikawa, Mariah",Estudos Avançados; 39(115); -,Estudos Avançados,Português,2025
S2448-24552025000100233-scl,INVESTIGATING PHYSICAL FITNESS OF STUDENTS: A MULTI-DIMENSIONAL ANALYSIS OF HEALTH-RELATED FITNESS TEST METRICS,"Gula, Louie P., Sumayang, Kevin R., Sapan, Mary Jean M., Millan, Ma. Shella R., Hermosilla, Leo A., Austero, Edgar Alabado",Journal of Physical Education; 36(); -,Journal of Physical Education,Inglês,2025
S0103-40142025000301610-scl,O efeito do ingresso na Educação Infantil sobre o desempenho escolar de estudantes no Brasil,"Penha, Hellen Cristina Araujo, Monte-mor, Danilo Soares, Mathias, Gabriel Ivo Pereira",Estudos Avançados; 39(115); -,Estudos Avançados,Português,2025
S0103-40142025000301602-scl,Reagrupamento de estudantes para recompor aprendizagens: experiências brasileiras,"Oliveira, Lina Kátia Mesquita de, Palacios, Carlos, Bellato, Caíque Cunha",Estudos Avançados; 39(115); -,Estudos Avançados,Português,2025
S1414-40772025000100309-scl,ANALYSIS OF INITIAL TRAINING IN SCHOOL PSYCHOLOGICAL ASSESSMENT IN HIGHER EDUCATION INSTITUTIONS OF THE STATE OF MINAS GERAIS,"Maluf, Rafael Gustavo, Lopes, João Arménio Lamego, Oliveira, Célia Regina Gomes",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1806-67552025000300200-scl,"Juventudes da Agricultura Familiar Camponesa: análise socioeconômica e ecológica no Território da Borborema (Paraíba, Brasil)","Silva, Cleibson dos Santos, Monteiro, Denis, Araújo, Alexandre Eduardo de",Revista NERA; 28(3); -,Revista NERA,Português,2025
S1414-40772025000100310-scl,PERFORMATIVE REPRESENTATIONS DURING THE SINAES EVALUATION: A CASE STUDY IN THE RIVERSIDE REGION OF THE EXTREME NORTH OF THE AMAZON,"Guerra, Margareth da Silva",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1414-40772025000100315-scl,UNIVERSITY SOCIAL RESPONSIBILITY: A PROPOSAL FOR EVALUATION,"Barden, Júlia Elisabete, Soares Filho, Valtuir",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S2526-89102025005000206-scl,Instrumento de rastreamento para Identificação de Transtorno do Espectro Autista na educação infantil (IRTEA.Educ): evidências de validade baseada no conteúdo,"Gois, Thallyta Midiã Mota de, Pernambuco, Leandro de Araújo, Queiroga, Bianca Arruda Manchester de, Cordeiro, Ana Augusta de Andrade",Cadernos Brasileiros de Terapia Ocupacional; 33(spe1); -,Cadernos Brasileiros de Terapia Ocupacional,"Português, Inglês",2025
S0104-07072025000100321-scl,PICCTIP TOOL: VIDEO VALIDITY FOR MEASUREMENT OF PERIPHERALLY INSERTED CENTRAL CATHETER IN INFANTS,"Medeiros, Kaili da Silva, Tomazoni, Andreia, Souza, Sabrina de, Moura, Jefferson Wildes da Silva, Silva, Thiago Lopes, Rodrigues, Patrícia de Amorim, Kusahara, Denise Miyuki, Rocha, Patrícia Kurten",Texto & Contexto - Enfermagem; 34(); -,Texto & Contexto - Enfermagem,"Português, Inglês",2025
S0100-55022025000400206-scl,Formação médica e simulação clínica: partilhando um produto educacional para e com estudantes de Medicina,"Duarte, Yasmin, Batista, Sylvia Helena Sousa da Silva",Revista Brasileira de Educação Médica; 49(4); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S0100-55022025000400301-scl,Uso da impressão 3D no desenvolvimento do conhecimento em estudantes de Medicina: uma análise integrativa,"Fujii, Paula Cristina Yukari Suzaki, Lima, Guilherme Marçal Ferreira, Santos, Leonardo Lopes Caetano dos, Knauber, Louise, Silva, Mariana Xavier e, Coelho, Izabel Cristina Meister, Marques, Camila Moraes",Revista Brasileira de Educação Médica; 49(4); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S0100-55022025000400205-scl,"Perfil dos egressos da Faculdade de Medicina da Universidade Federal de Mato Grosso, campus Cuiabá","Marcante, Bruna, Oberthir, Ananda Gimenez, Badini, Iris Alvina Guarim Soares, Gibbert, Patricia Cristiane, Oliveira, Hingrid Cristine Arruda, Galera, Bianca Borsatto, Fontes, Cor Jesus Fernandes, Lima, Eliangela",Revista Brasileira de Educação Médica; 49(4); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S1414-40772025000100317-scl,METHOD FOR RISK ASSESSMENT OF PROJECT-BASED LEARNING FAILURE VIA AHP AND BBN AIMING AT IMPROVING THE QUALITY OF ENGINEERING EDUCATION,"Pereira, Jose Cristiano, Camara, Thiago Piantino da, Coelho, Ana Carolina Rios, Stefano, Ercilia, Motta, Natália Fernandes da",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1414-40772025000100314-scl,MÉTODOS DE ENSEÑANZA E INNOVACIONES DE APRENDIZAJE EN LA EDUCACIÓN SUPERIOR EN BRASIL: ENADE (2018-2021),"Bento, Isabel Cristina, França, Ábia Lima de",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Espanhol",2025
S1414-40772025000100311-scl,PERCEPTIONS OF THE UNIVERSITY COMMUNITY REGARDING ADMISSION TO HIGHER EDUCATION THROUGH MEDALS IN SCIENTIFIC OLYMPIADS,"Vazzoler-Mendonça, Adriana, Rondini, Carina Alexandra, Costa-Lobo, Cristina",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1414-40772025000100320-scl,ANALYSIS OF UNDERGRADUATE COURSE ASSESSMENT INSTRUMENTS (2006-2017) OF SINAES FROM THE PERSPECTIVE OF EVALUATION DICHOTOMIES,"Pinto, Rafael Ângelo Bunhi, Coutinho, Luciana Cristina Salvatti",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1414-40772025000100308-scl,INSTITUTIONAL SELF-EVALUATION: PROPOSITIONS AND EVALUATIVE EVIDENCE FOR THE GRADUATE PROGRAMS AT FEDERAL UNIVERSITY OF GOIÁS,"Santos, Steffany Paula Morais dos, Araújo, Paulo Henrique Cirino",Avaliação: Revista da Avaliação da Educação Superior (Campinas); 30(); -,Avaliação: Revista da Avaliação da Educação Superior (Campinas),"Português, Inglês",2025
S1413-81232025001400906-scl,Assistência ao paciente acometido de hanseníase: como atuam médicos e cirurgiões-dentistas da Atenção Primária à Saúde?,"Bomfim, Elaine Lopes Pedrosa, Soares, Pedro Bezerra Cavalcante, Alburquerque, Grayce Alencar, Ferreira, Regina Glaucia Lucena Aguiar, Aguiar, Andréa Sílvia Walter de, Barreto, Ivana Cristina Holanda Cunha, Saintrain, Maria Vieira de Lima, Nuto, Sharmênia de Araújo Soares, Vieira-Meyer, Anya Pimentel Gomes Fernandes",Ciência & Saúde Coletiva; 30(); -,Ciência & Saúde Coletiva,Português,2025
S0104-40362025000300208-scl,Evaluation of the implementation of Public Policies in Education: The case of Capes PrInt at the Federal University of Rio de Janeiro,"Russo, Eduardo, Figueira, Ariane Roder, Torres, Andréa Reis Ferreira",Ensaio: Avaliação e Políticas Públicas em Educação; 33(128); -,Ensaio: Avaliação e Políticas Públicas em Educação,Inglês,2025
S1983-36522025000100500-scl,Evaluación formativa con TIC en Filosofía: un estudio de caso en educación secundaria chilena,"Herrera-Urízar, Gustavo, Moreno-González, Ainara, Cisternas-Negrete, Souly",Texto Livre; 18(); -,Texto Livre,Espanhol,2025
S0102-46982025000100419-scl,OS PROJETOS POLÍTICO-PEDAGÓGICOS DA EDUCAÇÃO PATRIMONIAL: UMA ANÁLISE DAS PROPOSTAS DA UNESCO,"GONÇALVES, ANA CAROLINA FERNANDES, MARI, CEZAR LUIZ DE",Educação em Revista; 41(); -,Educação em Revista,"Português, Inglês",2025
S2176-97452025000400212-scl,"Tendência Temporal da Mortalidade por Câncer de Boca no Brasil, 1997-2023","Silva, Carlos Eduardo da, Rezende, Mariana da Costa, Araújo, Bruna Bianca Costa, Vilela, Amanda Souza, Costa, Gabriel Eduardo, Souza, Marina Lopes de, Reis, Sabrina Thalita dos",Revista Brasileira de Cancerologia; 71(4); -,Revista Brasileira de Cancerologia,"Português, Inglês, Espanhol",2025
S0034-89102025000200203-scl,Obstetric Violence in the state of Rio de Janeiro: Nascer no Brasil II Study,"Leite, Tatiana Henriques, Marques, Emanuele Souza, Leal, Maria do Carmo, Domingues, Rosa Maria Soares Madeira, Nakamura-Pereira, Marcos, Theme-Filha, Mariza Miranda, Baldisserotto, Marcia Leonardi, Caetano, Karina de Cássia, Carvalho, Thaiza Dutra Gomes de, Fernandes, Fernanda Freitas, Costa, Rafaelle Mendes da, Chiavazzoli, Amanda, Mesenburg, Marília Arndt",Revista de Saúde Pública; 59(); -,Revista de Saúde Pública,"Português, Inglês",2025
S0104-40362025000300206-scl,A Teoria da Mudança na Educação Inclusiva: uma revisão integrativa,"Abrahão, Anaísa Leal Barbosa, Martins, Maria Teresa Henriques da Cunha, Monteiro, Rosa Filomena Brás Lopes",Ensaio: Avaliação e Políticas Públicas em Educação; 33(128); -,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2025
S2176-91332025000100245-scl,Avaliação dos níveis de autocompaixão em estudantes de enfermagem,"Sena, Stephanie Caroline de, Souza, Katyucia Oliveira Crispim de, Silva, Marcos Morais Santos",Cogitare Enfermagem; 30(); -,Cogitare Enfermagem,"Português, Inglês, Espanhol",2025
S0104-40362025000300207-scl,Formative assessment in Higher Education: Perceptions of students and teachers,"Kapelastegi-Osoro, Ibane, García, Arantza Mongelos",Ensaio: Avaliação e Políticas Públicas em Educação; 33(128); -,Ensaio: Avaliação e Políticas Públicas em Educação,Inglês,2025
S0100-55022025000400208-scl,Testes formativos on-line: opinião e adesão de estudantes da área da saúde,"Duque, Taciana Barbosa, Silva, Reneide Muniz da, Oliveira, João Paulo de Barros, Dantas, Midian Macedo, Albuquerque, Renata Nunes Carneiro de",Revista Brasileira de Educação Médica; 49(4); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S1413-85572025000100203-scl,ASPECTOS POLÍTICOS QUE INCIDEM SOBRE O TRABALHO DE PROFESSORES DO ENSINO FUNDAMENTAL,"Parreira, Vanessa Aparecida Diniz, Pereira, Maristela de Souza",Psicologia Escolar e Educacional; 29(); -,Psicologia Escolar e Educacional,"Português, Inglês",2025
S0103-166X2025000103807-scl,The role of cognitive functions in assessing aptitudes for carrying firearms by police officers,"Vecchi, Michelle, Cruz, Roberto Moraes",Estudos de Psicologia (Campinas); 42(); -,Estudos de Psicologia (Campinas),Inglês,2025
S1983-14472025000100452-scl,Assessment of distress levels in female breast cancer survivors: A longitudinal analysis,"Matsubara, Maria das Graças Silva, Santana, Kawine Varga de Almeida, Bergerot, Cristiane Decat, De Domenico, Edvane Birelo Lopes",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,"Português, Inglês",2025
S1983-14472025000100451-scl,Tracheostomy care in the home environment: development of educational videos,"Santos, Jade Alycia Ribeiro e, Jesus, Francis Jones São Victor de, Donoso, Miguir Terezinha Vieccelli, Dalri, Maria Célia Barcellos, Barbosa, Maria Helena, Chianca, Tania Couto Machado, Mata, Luciana Regina Ferreira Pereira da, Cordeiro, Aldenora Laísa Paiva de Carvalho",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,"Português, Inglês",2025
S2764-15892025000100325-scl,Conhecimento dos Enfermeiros sobre a Manutenção do Potencial Doador na Unidade de Terapia Intensiva,"Bastos, Vanessa Sousa, Lima, Antonia Mylene Sousa Almeida, Maramaldo, Isadora Cristina Rodrigues",Brazilian Journal of Transplantation; 28(); -,Brazilian Journal of Transplantation,"Português, Inglês",2025
S2176-97452025000400213-scl,Desenvolvimento de uma Escala Lúdica de Letramento em Saúde Infantil Integrada a um Jogo Digital sobre Câncer Infantil,"da Silva, Giovani Basso, Benvenutti, Heloíse, de Souza, Lucas Paulo, Canabarro, Simone Travi, Prates, Guilherme Kayser, Medeiros, João Gabriel Toledo, Pellanda, Lucia Campos",Revista Brasileira de Cancerologia; 71(4); -,Revista Brasileira de Cancerologia,"Português, Inglês, Espanhol",2025
S2237-96222025000100265-scl,"Intersectionality of gender, race/skin color and dental loss in adults: cross-sectional study with data from the 2019 Brazilian National Health Survey","Farias, Bianca de Oliveira, Araújo, Larissa Fortunato, Tavares, Nayranne Hivina Carvalho, Oliveira, Bárbara Bruna Rodrigues de, Vasconcelos, Mayra Solange Lopes de, Machado, Soraia Pinheiro",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
S1414-81452025000100212-scl,Letramento em saúde de cuidadores informais de pacientes submetidos à neurocirurgia,"Almeida, Graziela Maria Ferraz de, Oliveira, Hiago Henrique de, Hamamoto Filho, Pedro Tadao, Avila, Marla Andréia Garcia de",Escola Anna Nery; 29(); -,Escola Anna Nery,"Inglês, Português",2025
S2237-96222025000100255-scl,Distance professional qualification to promote adequate and healthy eating: factors associated with dropout,"Lopes, Mariana Souza, Sathler, Izabela Santana, Soares, Cheila de Sousa Jardim, Ferreira, Nathália Luíza, Lopes, Aline Cristine Souza",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
S2448-24552025000100215-scl,EMOTIONAL TOLLS OF PHYSICAL EDUCATION TEACHER EDUCATION STUDENTS (PETE) TOWARD PHYSICAL EDUCATION: AN EXTENSIVE ANALYSIS,"Panganiban, Teejay D., Miguel, Michael H. San, Mendoza, Davidsol M., Santos, Joeven E., Aguirre, Francisco V., Lobo, Joseph",Journal of Physical Education; 36(); -,Journal of Physical Education,Inglês,2025
S2448-24552025000100221-scl,THE CONTRIBUTION OF PARTICIPATION ON INDIVIDUAL SUCCESS IN SPORTS: EXAMINING THE IMPACT OF SPORTS PARTICIPATION ON PERFORMANCE OUTCOMES,"Angoy, Raisalam D., Mamun, Amung, Mahendra, Agus, Abduljabar, Bambang, Lim, Rhea Mae D., Wacan, Jessel Gay, Galendez Jr, Procopio B., Ramoso, Genifer C.",Journal of Physical Education; 36(); -,Journal of Physical Education,Inglês,2025
S0102-311X2025000701408-scl,Consulting “Dr. Google”: how the digital search for internet health information influences doctor-patient relationship,"Arruda, Ricardo Moyses de, Ayoub, Ibrahim Ali, Nunes, Rui, Azevedo Neto, Raymundo Soares de, Nunes, Maria do Patrocínio Tenório",Cadernos de Saúde Pública; 41(7); -,Cadernos de Saúde Pública,Inglês,2025
S0102-311X2025000701405-scl,Modelo teórico de promoção da alimentação adequada e saudável na Educação Infantil,"Febrone, Rafaele, Castro, Inês Rugani Ribeiro de, Rito, Rosane Valéria Viana Fonseca",Cadernos de Saúde Pública; 41(7); -,Cadernos de Saúde Pública,Português,2025
S0103-11042025000300201-scl,Práticas domiciliares de armazenamento e descarte de medicamentos em um município da região metropolitana do Rio de Janeiro,"Castro, Letícia Figueira de, Martins, Isabelle Ruiz, Miranda, Elaine Silva",Saúde em Debate; 49(146); -,Saúde em Debate,Português,2025
S1414-81452025000100214-scl,"Vídeo educativo para familiares sobre prevenção e manejo do engasgo em recém-nascidos: elaboração, validação e avaliação","Nunes, Nátale Gabriele Ferreira, Góes, Fernanda Garcia Bezerra, Silva, Liliane Faria da, Silva, Aline Cerqueira Santos Santana da, Goulart, Maithê de Carvalho e Lemos, Santos, Leticia de Assis",Escola Anna Nery; 29(); -,Escola Anna Nery,"Português, Inglês",2025
S0104-07072025000100314-scl,DEVELOPMENT AND VALIDITY OF A SIMULATED SCENARIO ON ADVANCED CARDIOVASCULAR LIFE SUPPORT IN AN INPATIENT UNIT,"Porto, Camila Ferreira, Menezes, Aline Carrilho, Tibúrcio, Michelle, Veloso, Júlio Cesar, Silva, Juliany Lino Gomes, Pedrosa, Rafaela Batista dos Santos, Andrade, Silmara Nunes, Trevisan, Danilo Donizetti",Texto & Contexto - Enfermagem; 34(); -,Texto & Contexto - Enfermagem,"Português, Inglês",2025
S0080-62342025000100474-scl,Health status and academic progress: A cross-sectional study of nursing students in Croatia and Serbia,"Ivanović, Sunčica, Kocić, Ilija, Kocić, Biljana, Jovanović, Milena Cvetković, Vidanović, Vojin, Čukljek, Snježana, Ilić, Boris, Babić, Janko, Kovačević, Irena",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,"Espanhol, Inglês",2025
S1516-73132025000100234-scl,Inovação didática: uma proposta de conceitualização a partir da Teoria Antropológica do Didático,"Percheron, Felippe, Araujo, Ives Solano, Espinosa, Tobias",Ciência & Educação (Bauru); 31(); -,Ciência & Educação (Bauru),Português,2025
S1516-73132025000100238-scl,Dimensão da presença das metodologias construtivistas em futuros e atuais professores do Ensino Básico,"Carmo, José Manuel",Ciência & Educação (Bauru); 31(); -,Ciência & Educação (Bauru),Português,2025
S1806-11172025000100458-scl,Exploring Nonlinearity in a Radio Frequency Mixer,"Alencar, Thonimar V.",Revista Brasileira de Ensino de Física; 47(); -,Revista Brasileira de Ensino de Física,Inglês,2025
S2237-96222025000100308-scl,"Marketing violations involving products that compete with breastfeeding in the vicinity of early childhood education centers and health centers: a cross-sectional study based on an audit of the retail food environment, Maceió, 2022–2023","Bastos, Emanuelle Cristina Lins, Vidal, Nicole Almeida Conde, Aragão, Luan dos Santos, Costa, Gabriel Marx Assunção, Silveira, Jonas Augusto Cardoso da",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,"Inglês, Português",2025
